Recording	Participant	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	438	359323	359763	440	StudentC	1	0,57542	0,0869	2,91632
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	439	359903	359982	80	Material	1	0,51951	0,96834	2,87858
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	440	360042	360162	120	Material	1	0,54473	0,95411	2,92152
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	441	360922	361242	320	Material	1	0,55321	0,95979	2,7108
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	442	361502	361681	180	Material	1	0,5183	0,89079	2,82681
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	443	362021	362501	480	Material	1	0,5267	0,91189	2,8504
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	444	364400	364600	200	StudentB	1	0,45316	0,23799	2,88149
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	445	364660	364760	100	StudentA	1	0,27231	0,40213	2,92343
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	446	364780	364980	200	StudentA	1	0,36325	0,23282	2,89547
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	447	365040	365179	140	StudentB	1	0,66454	0,11218	2,99261
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	448	365479	365559	80	Classroom_others	1	0,16934	0,28758	3,09311
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	449	365919	366759	840	StudentB	0,95238	0,51479	0,21058	2,95187
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	450	366839	367118	280	StudentC	1	0,63667	0,28285	2,93668
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	451	367158	368118	959	StudentC	1	0,58131	0,37492	2,95586
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	452	368158	368657	500	StudentC	1	0,58923	0,23785	2,90544
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	453	368677	368897	220	StudentC	1	0,57682	0,33152	2,85418
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	454	368917	369277	360	StudentC	1	0,53953	0,15633	2,90924
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	455	369317	369617	300	StudentC	1	0,42399	0,10641	2,91431
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	456	369637	370017	380	StudentC	1	0,50892	0,15328	2,90349
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	457	370057	370237	180	StudentC	1	0,52341	0,3157	2,871
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	458	370276	370456	180	StudentC	1	0,47296	0,16546	2,9195
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	459	370476	373035	2559	StudentC	1	0,52055	0,20483	2,85662
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	460	373135	375613	2479	StudentC	1	0,55184	0,17803	2,84512
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	461	375653	375993	340	Classroom_others	1	0,50398	0,09146	2,86046
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	462	376133	376333	200	StudentA	1	0,33263	0,254	2,83389
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	463	376353	376953	600	StudentA	1	0,29994	0,20693	2,84429
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	464	377073	377252	180	StudentB	1	0,51174	0,14796	2,85169
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	465	377292	377712	420	StudentA	1	0,29948	0,13786	2,86998
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	466	382809	383089	280	StudentC	1	0,56512	0,12731	2,81134
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	467	383249	383549	300	StudentB	1	0,41443	0,11557	2,78643
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	468	383609	388466	4857	StudentC	1	0,54008	0,12188	2,83995
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	469	388506	388866	360	StudentB	1	0,44664	0,11865	2,87588
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	470	388926	389285	360	StudentA	1	0,30787	0,19017	2,92969
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	471	389525	391104	1579	StudentC	1	0,57392	0,09122	2,876
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	472	391964	393703	1739	StudentC	1	0,55252	0,11559	2,81852
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	473	393783	394163	380	StudentB	1	0,38597	0,24439	2,86143
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	474	394223	394303	80	StudentA	1	0,24517	0,37905	2,90905
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	475	394323	394642	320	StudentA	1	0,31077	0,33745	2,90113
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	476	394662	394982	320	StudentA	1	0,34474	0,2775	2,94447
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	477	395022	395362	340	StudentB	1	0,49115	0,14509	2,88209
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	478	395442	397601	2159	StudentC	1	0,60025	0,05197	2,88048
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	479	397781	398400	620	StudentA	1	0,2948	0,21599	2,91387
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	480	398520	399200	680	StudentC	1	0,68295	0,06431	2,90222
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	481	399280	399639	360	StudentB	1	0,39355	0,12915	2,83984
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	482	399759	400979	1219	StudentC	1	0,62601	0,0501	2,90041
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	483	401139	401558	420	StudentA	1	0,27343	0,11137	2,96486
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	484	401658	401738	80	Material	1	0,3774	0,75468	2,93687
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	485	401758	402098	340	Material	1	0,40229	0,72007	2,89161
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	486	402378	402518	140	Material	1	0,3831	0,76799	2,89003
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	487	402578	402778	200	Material	1	0,35463	0,94075	2,95428
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	488	402938	403197	260	StudentA	1	0,46858	0,07503	2,93151
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	489	403217	403357	140	StudentA	1	0,36014	0,12631	2,91153
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	490	406376	406675	300	StudentA	1	0,42254	0,0892	2,99721
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	491	406775	407895	1119	StudentC	0,96428	0,63802	0,03296	2,96636
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	492	408334	408734	400	StudentC	1	0,66141	0,01131	2,95011
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	493	408814	409494	680	StudentB	1	0,42836	0,08654	2,93921
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	494	409614	410573	959	StudentC	1	0,59315	0,0406	2,94594
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	495	410853	410973	120	StudentC	1	0,58338	0,02258	2,94303
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	496	411173	411293	120	StudentA	0,83338	0,25245	0,51582	2,73637
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	497	411433	411772	340	StudentA	1	0,31938	0,24764	2,93603
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	498	411992	412212	220	StudentC	1	0,68473	0,02348	2,93988
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	499	412752	413172	420	StudentC	1	0,61707	0,05928	2,90769
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	500	413411	413531	120	StudentA	1	0,4274	0,00695	2,91324
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	501	413691	413971	280	StudentA	1	0,38687	0,04229	2,93611
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	502	414131	414211	80	StudentA	1	0,17482	0,26018	2,9875
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	503	414251	414591	340	StudentB	1	0,35224	0,1981	2,9168
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	504	414711	415370	660	StudentC	1	0,62459	0,14423	2,91887
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	505	415830	415950	120	Material	1	0,40385	0,76031	2,86004
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	506	416350	417309	959	StudentC	1	0,59443	0,15791	2,84874
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	507	417369	417529	160	Classroom_others	1	0,4761	0,37268	2,80903
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	508	417609	417729	120	Classroom_others	1	0,30632	0,09809	2,9103
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	509	417749	418269	520	StudentA	1	0,33617	0,10047	2,9401
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	510	418469	419768	1299	StudentC	1	0,62331	0,07276	2,93867
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	511	419948	420148	200	StudentA	1	0,23063	0,17071	2,94291
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	512	420208	420327	120	StudentA	1	0,23536	0,17911	3,00767
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	513	420387	420667	280	StudentB	1	0,44449	0,15576	2,92233
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	514	420767	422426	1659	StudentC	1	0,69584	0,07248	2,97386
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	515	423306	423406	100	Material	1	0,45694	0,77295	2,93191
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	516	423426	423646	220	Material	1	0,41673	0,79295	2,96275
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	517	423666	423865	200	Material	1	0,45892	0,94854	2,96774
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	518	423925	424105	180	Material	1	0,49267	0,94922	2,9017
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	519	424265	424365	100	Material	1	0,72758	0,70203	2,91028
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	520	424525	424625	100	Classroom_others	1	0,68158	0,16593	3,00462
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	521	424725	424825	100	Classroom_others	1	0,21419	0,37016	2,96962
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	522	424925	425065	140	Classroom_others	1	0,44567	0,28253	2,89165
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	523	425265	425424	160	Classroom_others	1	0,29213	0,44092	2,88975
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	524	425824	426044	220	Material	1	0,49344	0,80955	2,9271
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	525	426064	426504	440	Material	1	0,41446	0,80787	3,04309
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	526	426784	426944	160	Material	1	0,67293	0,8747	2,85294
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	527	427024	427143	120	Material	1	0,46988	0,89104	2,92126
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	528	427643	427783	140	Material	1	0,48705	0,86236	2,77929
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	529	428023	428123	100	StudentB	1	0,58122	0,19288	2,89702
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	530	428183	428363	180	StudentA	1	0,3787	0,18207	2,93157
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	531	428443	428842	400	StudentA	1	0,3184	0,06129	2,85973
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	532	428962	431581	2618	StudentC	1	0,63508	0,11762	2,87361
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	533	431761	432920	1159	StudentB	1	0,43499	0,1363	2,87978
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	534	433000	433480	480	StudentA	1	0,35637	0,2738	2,92888
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	535	433520	433940	420	StudentB	1	0,48028	0,1552	2,96006
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	536	434000	434879	879	StudentC	1	0,66094	0,11193	2,9346
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	537	435159	435239	80	Classroom_others	1	0,38347	0,74675	2,84151
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	538	435259	435479	220	Classroom_others	1	0,35458	0,75733	2,83256
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	539	435499	435619	120	Classroom_others	1	0,37544	0,75041	2,83821
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	540	435938	436958	1019	StudentC	1	0,57922	0,07424	2,85223
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	541	437138	437218	80	StudentA	1	0,15133	0,1815	2,88274
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	542	437318	438117	800	StudentA	1	0,42781	0,05334	2,94339
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	543	438857	439896	1039	StudentA	1	0,4779	0,06175	2,9713
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	544	439916	440156	240	StudentA	1	0,46862	0,20171	2,96655
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	545	440176	440456	280	StudentA	1	0,51179	0,1103	2,99302
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	546	440696	441055	360	StudentC	1	0,54659	0,17849	3,00044
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	547	441115	441535	420	StudentB	1	0,3111	0,17119	2,97125
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	548	441615	441895	280	StudentC	1	0,56426	0,09624	2,95866
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	549	441955	442634	680	StudentB	0,94119	0,35786	0,2425	2,88519
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	550	442654	442974	320	StudentB	1	0,45295	0,29931	2,93704
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	551	442994	443274	280	StudentB	1	0,46357	0,27099	2,95513
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	552	443294	443594	300	StudentB	1	0,48164	0,44095	2,90657
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	553	443634	447871	4238	StudentB	1	0,49547	0,14416	2,8838
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	554	449171	449251	80	Material	1	0,43714	0,87964	2,61974
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	555	450150	450330	180	Material	1	0,61634	0,65495	2,75066
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	556	450350	450550	200	Material	1	0,53213	0,76466	2,67075
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	557	450570	451549	979	Material	1	0,52829	0,81682	2,66542
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	558	451709	452089	380	Material	1	0,52661	0,90833	2,62143
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	559	452189	452489	300	Material	1	0,52741	0,91531	2,59755
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	560	452709	452789	80	Material	1	0,3553	0,87765	2,72688
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	561	452829	452928	100	Material	1	0,4322	0,83715	2,72655
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	562	453008	453088	80	Material	1	0,48631	0,96632	2,72173
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	563	453108	453648	540	Material	1	0,51202	0,88039	2,70089
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	564	458245	458605	360	StudentA	1	0,3584	0,12164	2,81105
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	565	458625	458845	220	StudentA	1	0,39785	0,22744	2,77011
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	566	458865	459745	879	StudentA	1	0,39485	0,17727	2,8033
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	567	459785	459964	180	Classroom_others	1	0,33402	0,30137	2,80388
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	568	460004	460144	140	StudentA	0,85717	0,37579	0,17641	2,96632
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	569	460244	460444	200	StudentB	1	0,51819	0,19883	2,94201
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	570	460564	461104	540	StudentC	1	0,7168	0,10322	2,97209
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	571	461304	462063	760	StudentA	1	0,3824	0,07841	2,84602
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	572	462083	462343	260	StudentA	1	0,39976	0,17396	2,83054
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	573	462363	469539	7176	StudentA	1	0,46293	0,17702	2,87006
